Event ID,Block,Extrinsic ID,Time,Type,validator,fraction,slash_era
18467577-1,18467577,-,2023-12-05T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1281
18465183-1,18465183,-,2023-12-05T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1281
18462792-1,18462792,-,2023-12-05T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1281
18460402-1,18460402,-,2023-12-05T07:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1281
18458008-1,18458008,-,2023-12-05T03:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1281
18455614-2,18455614,-,2023-12-04T23:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1281
18422046-1,18422046,-,2023-12-02T15:14,staking (SlashReported),1D51dxpuGv1mWxstx7ERWyEWieLHSeQ8NBVX7VxkxT5PuKg,0,1278
18419647-1,18419647,-,2023-12-02T11:14,staking (SlashReported),1D51dxpuGv1mWxstx7ERWyEWieLHSeQ8NBVX7VxkxT5PuKg,0,1278
18417252-1,18417252,-,2023-12-02T07:14,staking (SlashReported),1D51dxpuGv1mWxstx7ERWyEWieLHSeQ8NBVX7VxkxT5PuKg,0,1278
18414853-1,18414853,-,2023-12-02T03:14,staking (SlashReported),1D51dxpuGv1mWxstx7ERWyEWieLHSeQ8NBVX7VxkxT5PuKg,0,1278
18412458-2,18412458,-,2023-12-01T23:14,staking (SlashReported),1D51dxpuGv1mWxstx7ERWyEWieLHSeQ8NBVX7VxkxT5PuKg,0,1278
18323740-1,18323740,-,2023-11-25T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1271
18321347-1,18321347,-,2023-11-25T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1271
18318958-1,18318958,-,2023-11-25T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1271
18316561-3,18316561,-,2023-11-25T07:14,staking (SlashReported),14fJ6M6n36La68RVZaWrpkki1DfWuLp1L7hALxeCYeNSu7vG,0,1271
18316561-2,18316561,-,2023-11-25T07:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1271
18316561-1,18316561,-,2023-11-25T07:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1271
18314170-3,18314170,-,2023-11-25T03:14,staking (SlashReported),14fJ6M6n36La68RVZaWrpkki1DfWuLp1L7hALxeCYeNSu7vG,0,1271
18314170-2,18314170,-,2023-11-25T03:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1271
18314170-1,18314170,-,2023-11-25T03:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1271
18311792-6,18311792,-,2023-11-24T23:14,staking (SlashReported),14fJ6M6n36La68RVZaWrpkki1DfWuLp1L7hALxeCYeNSu7vG,0,1271
18311792-4,18311792,-,2023-11-24T23:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1271
18311792-2,18311792,-,2023-11-24T23:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1271
18309434-2,18309434,-,2023-11-24T19:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1270
18309434-1,18309434,-,2023-11-24T19:14,staking (SlashReported),1REAJ1k691g5Eqqg9gL7vvZCBG7FCCZ8zgQkZWd4va5ESih,0,1270
18307043-2,18307043,-,2023-11-24T15:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1270
18307043-1,18307043,-,2023-11-24T15:14,staking (SlashReported),1REAJ1k691g5Eqqg9gL7vvZCBG7FCCZ8zgQkZWd4va5ESih,0,1270
18304666-2,18304666,-,2023-11-24T11:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1270
18304666-1,18304666,-,2023-11-24T11:14,staking (SlashReported),1REAJ1k691g5Eqqg9gL7vvZCBG7FCCZ8zgQkZWd4va5ESih,0,1270
18302276-2,18302276,-,2023-11-24T07:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1270
18302276-1,18302276,-,2023-11-24T07:14,staking (SlashReported),1REAJ1k691g5Eqqg9gL7vvZCBG7FCCZ8zgQkZWd4va5ESih,0,1270
18299890-1,18299890,-,2023-11-24T03:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1270
18297507-2,18297507,-,2023-11-23T23:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1270
18223155-1,18223155,-,2023-11-18T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1264
18220764-1,18220764,-,2023-11-18T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1264
18218375-1,18218375,-,2023-11-18T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1264
18215980-1,18215980,-,2023-11-18T07:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1264
18213587-1,18213587,-,2023-11-18T03:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1264
18211190-2,18211190,-,2023-11-17T23:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1264
18208793-2,18208793,-,2023-11-17T19:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1263
18208793-1,18208793,-,2023-11-17T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1263
18206412-4,18206412,-,2023-11-17T15:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1263
18206412-3,18206412,-,2023-11-17T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1263
18204026-2,18204026,-,2023-11-17T11:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1263
18204026-1,18204026,-,2023-11-17T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1263
18201644-3,18201644,-,2023-11-17T07:14,staking (SlashReported),15u9KTyZzjVQJaCVmAPhFNjwyyS7aHjb6m5Exa22fRXQpTp6,0,1263
18201644-2,18201644,-,2023-11-17T07:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1263
18201644-1,18201644,-,2023-11-17T07:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1263
18199260-5,18199260,-,2023-11-17T03:14,staking (SlashReported),15u9KTyZzjVQJaCVmAPhFNjwyyS7aHjb6m5Exa22fRXQpTp6,0,1263
18199260-3,18199260,-,2023-11-17T03:14,staking (SlashReported),14AakQ4jAmr2ytcrhfmaiHMpj5F9cR6wK1jRrdfC3N1oTbUz,0,1263
18199260-1,18199260,-,2023-11-17T03:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1263
18196883-2,18196883,-,2023-11-16T23:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1263
18180112-1,18180112,-,2023-11-15T19:14,staking (SlashReported),124X3VPduasSodAjS6MPd5nEqM8SUdKN5taMUUPtkWqF1fVf,0,1261
18177718-1,18177718,-,2023-11-15T15:14,staking (SlashReported),124X3VPduasSodAjS6MPd5nEqM8SUdKN5taMUUPtkWqF1fVf,0,1261
18175327-2,18175327,-,2023-11-15T11:14,staking (SlashReported),124X3VPduasSodAjS6MPd5nEqM8SUdKN5taMUUPtkWqF1fVf,0,1261
18170538-2,18170538,-,2023-11-15T03:14,staking (SlashReported),14x97B47NEi8v1dSBPYobQDwe44U5Xj5RGATWpihQCyXcSX4,0,1261
18168145-2,18168145,-,2023-11-14T23:14,staking (SlashReported),14VsdLMt7eH66aZFM13imSjFriYGU84bwPNZb99qNVhKuYSC,0,1261
18165754-3,18165754,-,2023-11-14T19:14,staking (SlashReported),14VsdLMt7eH66aZFM13imSjFriYGU84bwPNZb99qNVhKuYSC,0,1260
18165754-1,18165754,-,2023-11-14T19:14,staking (SlashReported),14JUa7g5AVsrLbvcL1cpgNvbd8pctwTaCiV1dBk7nFcZmCqE,0,1260
18163369-1,18163369,-,2023-11-14T15:14,staking (SlashReported),14JUa7g5AVsrLbvcL1cpgNvbd8pctwTaCiV1dBk7nFcZmCqE,0,1260
18160982-2,18160982,-,2023-11-14T11:14,staking (SlashReported),14JUa7g5AVsrLbvcL1cpgNvbd8pctwTaCiV1dBk7nFcZmCqE,0,1260
18156193-1,18156193,-,2023-11-14T03:14,staking (SlashReported),12713bbq45c66CN9AD7yusSXWE1kY91DcMpjVcB2rXqZKy2w,0,1260
18153811-2,18153811,-,2023-11-13T23:14,staking (SlashReported),12713bbq45c66CN9AD7yusSXWE1kY91DcMpjVcB2rXqZKy2w,0,1260
18151416-5,18151416,-,2023-11-13T19:14,staking (SlashReported),12713bbq45c66CN9AD7yusSXWE1kY91DcMpjVcB2rXqZKy2w,0,1259
18151416-3,18151416,-,2023-11-13T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1259
18151416-2,18151416,-,2023-11-13T19:14,staking (SlashReported),1StVBqjDJKogQTsLioHC44iFch1cEAv2jcpsnvsy5buBtUE,0,1259
18149039-1,18149039,-,2023-11-13T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1259
18146659-3,18146659,-,2023-11-13T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1259
15802995-1,15802995,-,2023-06-03T11:14,staking (SlashReported),1PhQxnCXTCfDVBw3Ttbxa6DZJujV3YNFYpi4mFfLHyGWXD9,0,1096
15800600-2,15800600,-,2023-06-03T07:14,staking (SlashReported),1PhQxnCXTCfDVBw3Ttbxa6DZJujV3YNFYpi4mFfLHyGWXD9,0,1096
15767024-2,15767024,-,2023-05-31T23:14,staking (SlashReported),13S541dQ5NXFCxSBqFUFghkCfUU6LsZUVem7z2tfvsJwWFys,0,1094
15764629-1,15764629,-,2023-05-31T19:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1093
15762239-1,15762239,-,2023-05-31T15:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1093
15759847-1,15759847,-,2023-05-31T11:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1093
15757454-1,15757454,-,2023-05-31T07:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1093
15755062-1,15755062,-,2023-05-31T03:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1093
15752667-2,15752667,-,2023-05-30T23:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1093
15735886-1,15735886,-,2023-05-29T19:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1091
15733494-1,15733494,-,2023-05-29T15:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1091
15731101-1,15731101,-,2023-05-29T11:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1091
15728707-1,15728707,-,2023-05-29T07:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1091
15726314-1,15726314,-,2023-05-29T03:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1091
15723920-2,15723920,-,2023-05-28T23:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1091
15707134-1,15707134,-,2023-05-27T19:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1089
15704742-1,15704742,-,2023-05-27T15:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1089
15702351-1,15702351,-,2023-05-27T11:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1089
15699955-1,15699955,-,2023-05-27T07:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1089
15697565-2,15697565,-,2023-05-27T03:14,staking (SlashReported),14AvZYdYpbRprzbhNMLTpFxErfS62qvAfy9J6VMjFbtXB39M,0,1089
15697565-1,15697565,-,2023-05-27T03:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1089
15695179-4,15695179,-,2023-05-26T23:14,staking (SlashReported),14AvZYdYpbRprzbhNMLTpFxErfS62qvAfy9J6VMjFbtXB39M,0,1089
15695179-2,15695179,-,2023-05-26T23:14,staking (SlashReported),128iAScPNNZcoSXQuFp1VkgW376KqvZs61g9Y36MuUX78ZZ6,0,1089
15692795-1,15692795,-,2023-05-26T19:14,staking (SlashReported),16HvKyV9B61hsop3ZY6pWYeV537S29kd9pb9FMrPzx49ym5X,0,1088
15690408-1,15690408,-,2023-05-26T15:14,staking (SlashReported),16HvKyV9B61hsop3ZY6pWYeV537S29kd9pb9FMrPzx49ym5X,0,1088
15688024-1,15688024,-,2023-05-26T11:14,staking (SlashReported),16HvKyV9B61hsop3ZY6pWYeV537S29kd9pb9FMrPzx49ym5X,0,1088
15685630-1,15685630,-,2023-05-26T07:14,staking (SlashReported),16HvKyV9B61hsop3ZY6pWYeV537S29kd9pb9FMrPzx49ym5X,0,1088
15683235-1,15683235,-,2023-05-26T03:14,staking (SlashReported),16HvKyV9B61hsop3ZY6pWYeV537S29kd9pb9FMrPzx49ym5X,0,1088
15680838-2,15680838,-,2023-05-25T23:14,staking (SlashReported),16HvKyV9B61hsop3ZY6pWYeV537S29kd9pb9FMrPzx49ym5X,0,1088
15385793-1,15385793,-,2023-05-05T11:14,staking (SlashReported),1247Twcyzmb46zNZ68yg3ZBPcsAfKRsxhTa2tkbPBs12gwXt,0,1067
15383419-3,15383419,-,2023-05-05T07:14,staking (SlashReported),15PJA4PKoCZ2eeuaoFpoAQikHX6nZB7oW4qFTRhKutzekn1L,0,1067
15383419-1,15383419,-,2023-05-05T07:14,staking (SlashReported),1247Twcyzmb46zNZ68yg3ZBPcsAfKRsxhTa2tkbPBs12gwXt,0,1067
15381040-1,15381040,-,2023-05-05T03:14,staking (SlashReported),1247Twcyzmb46zNZ68yg3ZBPcsAfKRsxhTa2tkbPBs12gwXt,0,1067
15378650-2,15378650,-,2023-05-04T23:14,staking (SlashReported),1247Twcyzmb46zNZ68yg3ZBPcsAfKRsxhTa2tkbPBs12gwXt,0,1067
15354714-1,15354714,-,2023-05-03T07:14,staking (SlashReported),16Ar9KjX2LQf2CdTrTxbyxPjDNswhL7qPhnwcr8ocMynBRWo,0,1065
15352324-1,15352324,-,2023-05-03T03:14,staking (SlashReported),16Ar9KjX2LQf2CdTrTxbyxPjDNswhL7qPhnwcr8ocMynBRWo,0,1065
15349937-2,15349937,-,2023-05-02T23:14,staking (SlashReported),16Ar9KjX2LQf2CdTrTxbyxPjDNswhL7qPhnwcr8ocMynBRWo,0,1065
15340366-2,15340366,-,2023-05-02T07:14,staking (SlashReported),155tk9HmeJGsNZtA5LFasSCGZCdpAb2P2Gs6ej9JeP38sAww,0,1064
15198880-1,15198880,-,2023-04-22T11:14,staking (SlashReported),16ce9zrmiuAtdi9qv1tuiQ1RC1xR6y6NgnBcRtMoQeAobqpZ,0,1054
15196492-1,15196492,-,2023-04-22T07:14,staking (SlashReported),16ce9zrmiuAtdi9qv1tuiQ1RC1xR6y6NgnBcRtMoQeAobqpZ,0,1054
15194105-1,15194105,-,2023-04-22T03:14,staking (SlashReported),16ce9zrmiuAtdi9qv1tuiQ1RC1xR6y6NgnBcRtMoQeAobqpZ,0,1054
15191714-2,15191714,-,2023-04-21T23:14,staking (SlashReported),16ce9zrmiuAtdi9qv1tuiQ1RC1xR6y6NgnBcRtMoQeAobqpZ,0,1054
15064587-1,15064587,-,2023-04-13T03:14,staking (SlashReported),14tcxHSTAiZf7M4vcLfFdGkGJFjfx6zDqds5QVyz2H24hKgG,0,1045
15062193-2,15062193,-,2023-04-12T23:14,staking (SlashReported),14tcxHSTAiZf7M4vcLfFdGkGJFjfx6zDqds5QVyz2H24hKgG,0,1045
15007011-1,15007011,-,2023-04-09T03:14,staking (SlashReported),1247Twcyzmb46zNZ68yg3ZBPcsAfKRsxhTa2tkbPBs12gwXt,0,1041
15004616-2,15004616,-,2023-04-08T23:14,staking (SlashReported),1247Twcyzmb46zNZ68yg3ZBPcsAfKRsxhTa2tkbPBs12gwXt,0,1041
14975844-2,14975844,-,2023-04-06T23:14,staking (SlashReported),13XkGCa13arfw4FkH8MVsvshrHrA9GuKPANjZ7xnjKCSg9fM,0,1039
14815153-1,14815153,-,2023-03-26T19:14,staking (SlashReported),1sgm3kyLxWgNWfNMtvnZU7Ammbzhdwbo2TC4hgMPhP91n9M,0,1027
14812760-1,14812760,-,2023-03-26T15:14,staking (SlashReported),1sgm3kyLxWgNWfNMtvnZU7Ammbzhdwbo2TC4hgMPhP91n9M,0,1027
14810366-1,14810366,-,2023-03-26T11:14,staking (SlashReported),1sgm3kyLxWgNWfNMtvnZU7Ammbzhdwbo2TC4hgMPhP91n9M,0,1027
14807976-1,14807976,-,2023-03-26T07:14,staking (SlashReported),1sgm3kyLxWgNWfNMtvnZU7Ammbzhdwbo2TC4hgMPhP91n9M,0,1027
14805585-1,14805585,-,2023-03-26T03:14,staking (SlashReported),1sgm3kyLxWgNWfNMtvnZU7Ammbzhdwbo2TC4hgMPhP91n9M,0,1027
14803188-2,14803188,-,2023-03-25T23:14,staking (SlashReported),1sgm3kyLxWgNWfNMtvnZU7Ammbzhdwbo2TC4hgMPhP91n9M,0,1027
14743235-1,14743235,-,2023-03-21T19:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1022
14740846-1,14740846,-,2023-03-21T15:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1022
14738457-1,14738457,-,2023-03-21T11:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1022
14736063-1,14736063,-,2023-03-21T07:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1022
14733668-1,14733668,-,2023-03-21T03:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1022
14731270-2,14731270,-,2023-03-20T23:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1022
14714488-4,14714488,-,2023-03-19T19:14,staking (SlashReported),162DmeD1MHpWQhv8NPz7zbUEfCyTfG4Tuqz7P7852KiY2wXz,0,1020
14714488-3,14714488,-,2023-03-19T19:14,staking (SlashReported),15UtQRzd9oM2UznsAsfi6rRAh2oo5vjoXgeaqf8rJBKhnTrr,0,1020
14714488-2,14714488,-,2023-03-19T19:14,staking (SlashReported),12BJ7EMWbr7fGVu2DspPtGbxCCdJUfAMVbJtCm6xPEf4WGiS,0,1020
14714488-1,14714488,-,2023-03-19T19:14,staking (SlashReported),1CKUGhSt9nkJ7EcitGvrKN67937XssYvYfdd58KiLKC219S,0,1020
14712115-4,14712115,-,2023-03-19T15:14,staking (SlashReported),162DmeD1MHpWQhv8NPz7zbUEfCyTfG4Tuqz7P7852KiY2wXz,0,1020
14712115-3,14712115,-,2023-03-19T15:14,staking (SlashReported),15UtQRzd9oM2UznsAsfi6rRAh2oo5vjoXgeaqf8rJBKhnTrr,0,1020
14712115-2,14712115,-,2023-03-19T15:14,staking (SlashReported),12BJ7EMWbr7fGVu2DspPtGbxCCdJUfAMVbJtCm6xPEf4WGiS,0,1020
14712115-1,14712115,-,2023-03-19T15:14,staking (SlashReported),1CKUGhSt9nkJ7EcitGvrKN67937XssYvYfdd58KiLKC219S,0,1020
14709746-4,14709746,-,2023-03-19T11:14,staking (SlashReported),162DmeD1MHpWQhv8NPz7zbUEfCyTfG4Tuqz7P7852KiY2wXz,0,1020
14709746-3,14709746,-,2023-03-19T11:14,staking (SlashReported),15UtQRzd9oM2UznsAsfi6rRAh2oo5vjoXgeaqf8rJBKhnTrr,0,1020
14709746-2,14709746,-,2023-03-19T11:14,staking (SlashReported),12BJ7EMWbr7fGVu2DspPtGbxCCdJUfAMVbJtCm6xPEf4WGiS,0,1020
14709746-1,14709746,-,2023-03-19T11:14,staking (SlashReported),1CKUGhSt9nkJ7EcitGvrKN67937XssYvYfdd58KiLKC219S,0,1020
14707380-4,14707380,-,2023-03-19T07:14,staking (SlashReported),162DmeD1MHpWQhv8NPz7zbUEfCyTfG4Tuqz7P7852KiY2wXz,0,1020
14707380-3,14707380,-,2023-03-19T07:14,staking (SlashReported),15UtQRzd9oM2UznsAsfi6rRAh2oo5vjoXgeaqf8rJBKhnTrr,0,1020
14707380-2,14707380,-,2023-03-19T07:14,staking (SlashReported),12BJ7EMWbr7fGVu2DspPtGbxCCdJUfAMVbJtCm6xPEf4WGiS,0,1020
14707380-1,14707380,-,2023-03-19T07:14,staking (SlashReported),1CKUGhSt9nkJ7EcitGvrKN67937XssYvYfdd58KiLKC219S,0,1020
14705003-4,14705003,-,2023-03-19T03:14,staking (SlashReported),162DmeD1MHpWQhv8NPz7zbUEfCyTfG4Tuqz7P7852KiY2wXz,0,1020
14705003-3,14705003,-,2023-03-19T03:14,staking (SlashReported),15UtQRzd9oM2UznsAsfi6rRAh2oo5vjoXgeaqf8rJBKhnTrr,0,1020
14705003-2,14705003,-,2023-03-19T03:14,staking (SlashReported),12BJ7EMWbr7fGVu2DspPtGbxCCdJUfAMVbJtCm6xPEf4WGiS,0,1020
14705003-1,14705003,-,2023-03-19T03:14,staking (SlashReported),1CKUGhSt9nkJ7EcitGvrKN67937XssYvYfdd58KiLKC219S,0,1020
14702624-8,14702624,-,2023-03-18T23:14,staking (SlashReported),162DmeD1MHpWQhv8NPz7zbUEfCyTfG4Tuqz7P7852KiY2wXz,0,1020
14702624-6,14702624,-,2023-03-18T23:14,staking (SlashReported),15UtQRzd9oM2UznsAsfi6rRAh2oo5vjoXgeaqf8rJBKhnTrr,0,1020
14702624-4,14702624,-,2023-03-18T23:14,staking (SlashReported),12BJ7EMWbr7fGVu2DspPtGbxCCdJUfAMVbJtCm6xPEf4WGiS,0,1020
14702624-2,14702624,-,2023-03-18T23:14,staking (SlashReported),1CKUGhSt9nkJ7EcitGvrKN67937XssYvYfdd58KiLKC219S,0,1020
14700248-1,14700248,-,2023-03-18T19:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1019
14697868-1,14697868,-,2023-03-18T15:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1019
14695476-1,14695476,-,2023-03-18T11:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1019
14693081-1,14693081,-,2023-03-18T07:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1019
14690686-1,14690686,-,2023-03-18T03:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1019
14688293-2,14688293,-,2023-03-17T23:14,staking (SlashReported),1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,0,1019
14683502-1,14683502,-,2023-03-17T15:14,staking (SlashReported),15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,0,1018
14681112-1,14681112,-,2023-03-17T11:14,staking (SlashReported),15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,0,1018
14678722-1,14678722,-,2023-03-17T07:14,staking (SlashReported),15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,0,1018
14676328-1,14676328,-,2023-03-17T03:14,staking (SlashReported),15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,0,1018
14673933-2,14673933,-,2023-03-16T23:14,staking (SlashReported),15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,0,1018
14671537-1,14671537,-,2023-03-16T19:14,staking (SlashReported),15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,0,1017
14669142-1,14669142,-,2023-03-16T15:14,staking (SlashReported),15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,0,1017
14666750-1,14666750,-,2023-03-16T11:14,staking (SlashReported),15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,0,1017
14664354-1,14664354,-,2023-03-16T07:14,staking (SlashReported),15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,0,1017
14661959-2,14661959,-,2023-03-16T03:14,staking (SlashReported),16aHTtVyQe61KJkcciSVtnEJ3ThNdErNsY223JTBvd7U5xfb,0,1017
14661959-1,14661959,-,2023-03-16T03:14,staking (SlashReported),15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,0,1017
14659566-6,14659566,-,2023-03-15T23:14,staking (SlashReported),16aHTtVyQe61KJkcciSVtnEJ3ThNdErNsY223JTBvd7U5xfb,0,1017
14659566-4,14659566,-,2023-03-15T23:14,staking (SlashReported),15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,0,1017
